address,core_days_cnt,type,note
0x02f612110a488dbdb797774f27a22202b204568f,1,1
0xf1fac230c4060ab302e4193c0cad4c7e12624b41,1,1
0x32953198493b9c0ed73b456a163e8667c7cd419a,1,1
0xcf33f690ccef92f95078001a97632c9e90ae5a2e,1,1
0xbb96259a593e93ed71f005cabf488015c52d868c,1,1
0x8dbf3f1e4c7dd21569470f1cafcabcaa2eda4a51,1,1
0x0e00477525fade72481eb32eb9b3fa92835d9339,1,1
0xff767ec9a5fbcb22ef4a7e8b3b7359c5bbaa9a06,1,1
0x7c27b55555e21a4d8ec2ea9c577802943f6f4176,1,1
0x64ffbcad0fd9bbf61450a4435770c4887ae39916,1,1
0x86b5aee39930473b09877bb13ab2a7a7f59107a6,1,1
0xffabe2a3744bf4de5adea035fa3dbc5c8393f1ac,1,1
0x4c295002558ac27ab9c6ac503874a91134eb7d52,1,1
0xd5b1798e33d23a9e5afe17b4ddcbdeedb30de29f,1,1
0x40f58156e113a0bc94287f074320137cfc7589dd,1,0
0x42b7aca828a9db1ccff0cddc7e2335c3b9352598,1,1
0x7f684ee2c710e0ce3633bb167665dacd24d75bb1,1,1
0x1820fe8dcb1d912c2688701ee05784158668474f,1,1
0xe01db41bd5a95de1d2a9dd92d4cb4c1cd90cb996,1,1
0x462972456ddf76981635c6b64fc1e96256d77173,1,1
0x1e43430fc4e08db037a1346f79aa624486477541,1,1
0x4976421f49dfe8267ad0229c62e363be9aa95b83,1,1
0xfd5f3dcd62e505519a94544c6f019c716acc55c7,1,1
0x51619ba64f4108d070bd66e781ac4c59f828cdc0,1,1
0x90c878675df30d954c4d20d6abac25949dde5234,1,1
0xe3312a3d34e8f54f1156621e10c46208ef6b2ce6,1,1
0x06faad3a480f645f75886b9e9cb9118934968b4a,1,1
0xa3a9ea5408627b143d1dc59ffb2e476d36a5ed88,1,1
0x4032ed6a9d725944a39ea9154c3f6a6dfc5f4d00,1,1
0x87d062fee5e5e0c1af2bdd1a199c09138c98b6b2,1,1
0xe8e5582a99a2ccc9173998696142e203a69e9964,1,1
0x175789024955c56b06a618806fc13df71d08a377,1,0
0x2b26b5772e8f6c5be108da40d4d7308540b169a0,1,1
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1,0
0x61d2bb2cee3247397ec049954a0e71ee820fbbcf,1,1
0x9da5ff82082062bec241528635cf50d8fa086b57,1,1
0x4ea237942e52c7095db7acf244e55decf3ad7371,1,0
0x2492a8400813764952c89a88232f1221858d9c10,1,1
0x42513853378a4a890ed245d603597695d95bf987,1,1
0x6880add29b5e84c543ff745856a0f3368e58f165,1,1
0x8a160e84fcbb6f16bca86054bed5baa82d2b6287,1,1
0x9d0e4c670b1c3f9213ee13c79f16e2852d158253,1,1
0x1fa73024efffef48dc1cfbe81fd613f33cf80f55,1,1
0x5f658f8cfef1235fecdc5ef5241063b289a4a535,1,1
0xc9d9dc719c49edfc6bf9e0f0400fc341ce93c298,1,0
0x3a515e1f01837c9ad48b578e7e60c85d650dcfba,1,1
0x66dee790684ce04b0f535841945f7cfe27abb777,1,1
0x8d35131300dec570a6499f39df05ae8d686ab48a,1,1
0xacc776ee1822e470099d930ce09aa3d727369cf3,1,1
0xaa31ace7420d176c9d764fe4597efe956bd3d98f,1,1
0x03f2e1a326ef98ba1ed8e9670daf853e3e8c1ee1,1,1
0xf68d570f8ab230ad7be012ad315b5a04f6ad5835,1,1
0xe88e204494540e53dbaae32048a3bde58a451a9c,1,1
0x1e3934ea7e416f4e2bc5f7d55ae9783da0061475,1,1
0x2491eedb4759142a8da4d002f151849c74461907,1,1
0x30cd0df8bc693e55b2d349d852dbd937460765b3,1,1
0x223999542267d921eac9457945068c505a998af8,1,1
0xa63668d4b255499e214768b157965a68f8aeb127,1,1
0x5fecf8b3b97fc54846d1635de566c04bd2a3adbe,1,1
0xd9b5aa7397514a810a5261d036b7036fe51d0d0e,1,1
0x3ee05398bfcdde97232b46372d183581b967350f,1,1
0x24da58614d7767ca7f5f983de894c6f912d77a6a,1,1
0x146ae9b66ede86c1ef748211970326617844d062,1,1
0x0767d76f1f27d9247e345eced5e821c7a827e666,1,1
0xcd2075473a4580e69715c152bd3c67fd6ef6f48b,1,1
0xcc6f8ed53989c3a16845c4e87b1d6da4af1b8d26,1,1
0xa96b536eef496e21f5432fd258b6f78cf3673f74,1,1
0x26d5caddab58f558b3e06ad0d32190d46aa13e99,1,1
0xe6cbad9b8bf710c09a4cd72e124a25b75e3a837d,1,1
0x4d3e41f4859c185f398f0a6b6433413c4eb80045,1,1
0x263d2f0dd713a87eaa49f5432968258511fcdee9,1,1
0x003b8bc747e3a99d82875d6d60768301880b47c0,1,1
0x729b3d4b6fc52fa2253e5819d5397c74572bc5a0,1,1
0xfaf06aaedb6b5a4b64956104b45461206fceac54,1,1
0xf2533448134889f568f5dfbff61b49e43d4ce0dd,1,1
0x4460ccc0a0dd6b4964fa6712ee7c7b04f1191d3e,1,1
0x46017ea663bd17abc78230859a23f5c13aa18406,1,1
0xc2286e7f4fb0336004340298d574cb402bf6bff9,1,1
0x6350c0a754386ea32fac2fb638e6fe1a77911d35,1,1
0x2c8e511947ce4c7ddfbc8f99f36deca0a0c8c946,1,1
0xadae0d0e39bc849bc2b797f17fcf0606a38e0723,1,1
0x9a82ea2ce263a903747039719e2176cd2f22081f,1,1
0x2441499d690db32fb77132fe82ac09b16f41fd13,1,1
0x4e0a821af4416aa20b000a9cabb4b19da6319f01,1,1
0xfdf64dba934c7bcc0d0a06103e76dbc4d9b9c290,1,1
0x6ea0a45a966910b362aa14342011c52a831f313c,1,1
0x3a5ae089f28caf1960795b9ea71fbd76b143f80f,1,1
0x7f8765b967df694769fb6df59cac8b93092a3904,1,1
0x8eca806aecc86ce90da803b080ca4e3a9b8097ad,1,0
0x509091470c9a1cebad059beee3ccc1cd6b9043fa,1,1
0xf40195a715a0ed7fe737c5b844703a9c67e53be8,1,1
0xce0424653fb2fd48ed1b621bdbd60db16b2e388a,1,0
0x62870bbe9eff37f41675f27fceea690bf9f429ec,1,1
0x87d29a27e70af22e9da2db8eb4d1c0ed6a220b05,1,1
0x384decf9bcb588e90a2238b9b3f8294417db6358,1,1
0xaa618195cabb9a73802ee3b2fcfb50730380646f,1,1
0xc6842ebe718a0e383024b23e533f2728dc63bfa9,1,1
0x6b6273eb3339e7d6975102671fafade0e68c77a4,1,1
0xbb1fd987e04594f5bb348d4edae8fd0516014bdf,1,1
0xa185018663d76ef9fd154abdea8ca8ef2bcd36c8,1,1
0x3f4738f97f7883a36cd6e9264c0d7b83a5ac2861,1,1
0x3df4e469adabf6260111d08b155864d57f767d81,1,1
0x11b53e774a0da776195aa5fc60adcab93dd3abf9,1,1
0xa8935696e99a42ba51159c02d6fc9372d62a099e,1,1
0xdd168c646fd853bbedc84139c4fd19ec41f543b5,1,1
0x8aa49f9948c06dc56eae962c9a0d580006508e4e,1,1
0xd248d425542725acadf1f968b4f8b7d335cb3b8a,1,1
0x24071a3eed7365b4895824141616a8609c501eaa,1,1
0x852164b711cbefb687e28961c4d532dd8b0bb2ab,1,1
0x223ad1d897f6365eed20438ab615eecc1cfb4630,1,1
0x1671603633994a6a812a6ab5c24a56b9b0b9bd24,1,1
0xa04ce4a26795c0ccbb0227e01f6f1fd06c430226,1,1
0x51f7f88e6d8d729989d4c9cc60e94e80dfd33d7e,1,1
0xdb074756952262c8f1488c4cdd154b1459fdbc05,1,1
0x32f8c1a64b9efb80ebbdfbbb6ba352dbb7081c08,1,1
0xa0777866e062c359635fc1f19d07aa4ae3bf2c17,1,1
0x7e6bd49ccde8bd9b7fd0058020d543674f493f04,1,1
0xedf536b49163438adf070be2a533381254ce7396,1,1
0x519bf4613ce9db811a0cd8e55fe0857125cac848,1,1
0x3b04e6632be922392367b0e199ad19462e117e83,1,1
0x8e53ea8f27793728e860e84bdbb9a8826df5bcaf,1,1
0xbe644da9d84b8292410026213c1094fc22ea4bfe,1,1
0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,1,0
